"","gene_id","prot_id","entrez_id","logFC","logCPM","LR","PValue","FDR"
"66622","Ubr7","NP_079942.1",66622,-0.43076458873173,5.7830007390795,20.1997867837343,6.9760710709441e-06,0.000461230918385279
"60525","Acss2","XP_006500036.1",60525,0.792564469541012,7.72453839834869,20.191959209399,7.00467516239325e-06,0.000461230918385279
"170952","Prima1","XP_006515570.1",170952,1.75082151103624,2.71352246247251,20.172224422931,7.07731515705817e-06,0.00046378425067497
"638345","Sbpl","NP_001070889.1",638345,-2.00835062461529,-0.862451287484804,20.049582920919,7.54599880443792e-06,0.000492142855359913
"22402","Wisp1","XP_006520952.1",22402,-0.807306870520816,5.09053429296324,19.9173027475129,8.08651394315157e-06,0.000522728090098772
"67603","Dusp6","NP_080544.1",67603,-0.706967873900902,5.60924425035057,19.9117457157166,8.11005273361396e-06,0.000522728090098772
"68659","Fam198b","XP_006502047.1",68659,0.909351014194442,3.25401127548345,19.9071762346302,8.12945992925222e-06,0.000522728090098772
"14961","H2-Ab1","NP_996988.2",14961,1.58128287006232,3.11099248219266,19.807747983716,8.56348463530958e-06,0.000548063016659813
"215445","Rab11fip3","XP_006524086.1",215445,-0.682267824771542,6.80231511864702,19.7735956228343,8.71787372266111e-06,0.000555348830258449
"14137","Fdft1","NP_034321.2",14137,0.765236928820315,4.88200224913595,19.7464854754803,8.84241503245102e-06,0.000560674612428005
"56705","Ranbp9","NP_064314.2",56705,-0.495458098731597,5.33726555623889,19.7375747264087,8.88373894236658e-06,0.000560699025597478
"13197","Gadd45a","NP_031862.1",13197,0.904791655370333,5.0323717807707,19.7156708621801,8.98614487772799e-06,0.00056456073507047
"20249","Scd1","NP_033153.2",20249,2.67403628211095,0.427499393801753,19.6946573668272,9.08550189189956e-06,0.000568196501878796
"171531","Mlph","XP_006529294.1",171531,-1.2276862353948,4.12693385720898,19.5399964866806,9.85152574336207e-06,0.000613302257186759
"17112","Tm4sf1","NP_032562.1",17112,-0.689471537296344,4.14240486495541,19.491710342141,1.01037209396705e-05,0.000624546801737133
"16149","Cd74","NP_001036070.1",16149,1.51057513852165,5.06622567464718,19.488003163142,1.01233491519892e-05,0.000624546801737133
"56325","Abcb9","NP_063928.2",56325,1.30103124218046,4.61685194637793,19.3602853196124,1.08234705330389e-05,0.000664745526549328
"13014","Cstb","NP_031819.1",13014,-0.703132199898512,5.76755128183495,19.3228039507371,1.10380182722402e-05,0.00067489597435983
"109305","Orai1","NP_780632.1",109305,-0.981314637455127,4.31734051464592,19.2948582349781,1.12007573464585e-05,0.000681802544964868
"94092","Trim16","XP_006534643.1",94092,-1.02866629848173,3.54357071270713,19.2835984997073,1.12670062562625e-05,0.000682800520733504
"22178","Tyrp1","XP_006537844.1",22178,-2.53457403464323,-2.00053581003384,19.177583214696,1.19103884463394e-05,0.00071593627191167
"67419","3632451O06Rik","XP_006519513.1",67419,1.61207371127827,4.03497732117946,19.1763106046706,1.19183316293707e-05,0.00071593627191167
"216805","Flcn","NP_001258285.1",216805,-0.465712470961488,4.65078739485261,19.1051322412475,1.2371176619978e-05,0.000739893602564276
"12894","Cpt1a","XP_011246904.1",12894,-0.824375305161469,7.59213436248375,19.0957010540441,1.2432461407201e-05,0.000740326049708805
"28075","Desi1","XP_017172150.1",28075,-0.563217858342192,6.34728113861181,19.0752146836365,1.25666363409962e-05,0.000745076412667899
"18542","Pcolce","XP_006504621.1",18542,1.11223682227697,3.50851286258892,19.0342922085534,1.28390266094861e-05,0.000756139441659907
"171210","Acot2","NP_598949.3",171210,-1.61298211415408,2.70485732041,19.0306366439573,1.28636455831453e-05,0.000756139441659907
"72560","Naalad2","XP_006510685.1",72560,-0.883833245545208,8.40759474129968,19.0152076382882,1.29680780484898e-05,0.000759020499795368
"242785","Klhl21","NP_001028524.1",242785,-0.515468321348251,4.81797699570157,18.9903613995187,1.31380444108158e-05,0.000765696409576735
"100504404","H2-Ea-ps","XP_017173226.1",100504404,1.39878894203621,3.60588395351442,18.9795440860247,1.32127400423578e-05,0.000766742902088247
"83925","Trps1","XP_011244082.1",83925,0.982177580546509,5.30716483087119,18.9715857014131,1.32679663985773e-05,0.000766742902088247
"236149","Slc22a26","XP_017173677.1",236149,1.10520434376775,8.15464071906631,18.9077061387558,1.37197336854671e-05,0.000786920938450995
"69136","Tusc1","NP_081230.1",69136,-0.928909701528943,2.20471177806908,18.9046021884065,1.37420747605949e-05,0.000786920938450995
"20276","Scnn1a","XP_017176960.1",20276,-0.947267206518052,6.3391659375799,18.8932603172996,1.38240204325187e-05,0.000786920938450995
"28169","Agpat3","XP_006513779.1",28169,-0.62072473534854,7.40551328013319,18.8900975919749,1.38469586862361e-05,0.000786920938450995
"20677","Sox4","NP_033264.2",20677,0.983161682408893,2.00119964735871,18.8607266723692,1.40618110180365e-05,0.000795828775632349
"73166","Tm7sf2","NP_082730.2",73166,0.762617072594681,4.65951229366532,18.7720742717129,1.47308362226243e-05,0.000829077984494665
"320311","Rnf152","NP_001153840.1",320311,-1.18682854021745,3.97845525921005,18.7669625587552,1.47703729714295e-05,0.000829077984494665
"12307","Calb1","NP_033918.1",12307,1.12709511124914,8.48131545135473,18.6992450680385,1.53043067321069e-05,0.000855541979603818
"12309","S100g","NP_033919.1",12309,-1.36438502615392,4.91071840502935,18.6845752147348,1.54225056131745e-05,0.000858644865357877
"74121","Acoxl","XP_006500336.1",74121,-2.35074177754612,-0.866893130308634,18.6621161005088,1.56052435337393e-05,0.000865301277077303
"22371","Vwf","XP_006505980.1",22371,0.970706806616591,4.6975024596123,18.6445824632505,1.57494158556626e-05,0.000869774191770788
"12879","Cys1","XP_006515015.1",12879,-0.772589561769607,5.54581549985216,18.6236442188028,1.59233367976448e-05,0.000875847473014231
"192734","Lrrc75b","XP_006513443.1",192734,1.4399093171454,3.58270681717982,18.5779671524334,1.63094719076774e-05,0.000893498108990196
"67442","Retsat","NP_080435.3",67442,-0.826529451103044,9.05877805694581,18.4843065363251,1.71309105345806e-05,0.000934760759687713
"11818","Apoh","NP_038503.4",11818,-1.05183420470641,3.81477714479594,18.4303051105673,1.76232819601825e-05,0.000956581225841648
"110935","Atp6v1b1","NP_598918.1",110935,-0.693771770910815,7.34432160808186,18.4178420931144,1.773892099935e-05,0.000956581225841648
"170472","Recql5","XP_006532424.1",170472,0.533161591412946,4.03535971838882,18.4172297818877,1.77446219779799e-05,0.000956581225841648
"56199","Abcb10","NP_062425.1",56199,0.609691872700118,4.50956718208474,18.4102028166994,1.78101790734244e-05,0.000956581225841648
"16852","Lgals1","NP_032521.1",16852,1.12514522836764,4.65361916219487,18.2551446520731,1.93203422565093e-05,0.00103350847455799
"105348","Golm1","NP_001030294.1",105348,0.561768878434298,4.26963652346996,18.2419174539858,1.94549737562342e-05,0.00103350847455799
"15370","Nr4a1","XP_006520521.1",15370,-1.41008663308336,2.95992459689928,18.2405606878793,1.94688366264574e-05,0.00103350847455799
"70772","Ggnbp1","NP_001238810.1",70772,1.78951076989433,-1.28305693871426,18.2097970982623,1.97858434807301e-05,0.00104628151471845
"216019","Hkdc1","NP_663394.1",216019,0.997885464663729,2.12070555172828,18.168120302995,2.02235943925411e-05,0.00106531672615478
"68235","Mturn","NP_001276669.1",68235,-1.06409054178957,5.87721010644671,18.1095623900137,2.08551460751611e-05,0.00109437578791343
"58909","Fam13a","NP_705802.1",58909,-0.746470940182906,8.43804549611616,18.0910802037818,2.10585630381743e-05,0.00109728473302369
"50500","Ttpa","XP_017175795.1",50500,-1.03981922075892,6.52321755767117,18.0846770222019,2.11295011032291e-05,0.00109728473302369
"18830","Pltp","NP_035255.1",18830,1.28669196493697,2.51270498832772,18.0827467908441,2.11509323538444e-05,0.00109728473302369
"80752","Fam20c","XP_006504838.1",80752,0.606592167414216,5.22910887821014,18.073716447165,2.12514861955228e-05,0.00109834096201464
"99929","Tiparp","NP_849223.2",99929,0.666771180532963,4.44104314903393,18.049883546975,2.15191805962908e-05,0.00110573652217334
"68465","Adipor2","NP_932102.2",68465,-0.594998783238441,6.76187879772718,18.0364735936169,2.16712897241132e-05,0.00110573652217334
"60599","Trp53inp1","NP_001186034.1",60599,-1.53187616995855,4.82746574016641,18.0306875043827,2.17372545043497e-05,0.00110573652217334
"22412","Wnt9b","NP_035849.3",22412,2.78699896513654,-0.17461089369,18.0260919597041,2.17897900935672e-05,0.00110573652217334
"107508","Eprs","XP_017176142.1",107508,0.745152117191961,9.11368641805098,18.013985558197,2.19288001830778e-05,0.00110573652217334
"13419","Dnase1","XP_006521839.1",13419,-1.29877530412651,10.2585979783537,18.0131297532888,2.19386604972061e-05,0.00110573652217334
"665033","Col6a5","NP_001161395.1",665033,3.73281803963359,-2.17032371229796,18.0080539826565,2.19972335500988e-05,0.00110573652217334
"240427","Setbp1","NP_444329.2",240427,-0.584565362345181,5.67792392933266,18.0043172437343,2.20404549177367e-05,0.00110573652217334
"319848","Slc17a4","XP_006516757.1",319848,0.968953291332038,3.53944149894779,17.9669912581637,2.24769004923372e-05,0.00112351689468266
"12443","Ccnd1","XP_011240279.1",12443,1.0103125827854,4.37120586569036,17.9290894811722,2.29289655667198e-05,0.00114152848967762
"15482","Hspa1l","NP_038586.2",15482,-1.11141475438246,3.74305203997497,17.919960970269,2.30392020622332e-05,0.00114152848967762
"235606","Apeh","XP_006511786.1",235606,-0.697425902961935,7.30812408467421,17.9159934182813,2.30872803475979e-05,0.00114152848967762
"330554","Fan1","XP_006541021.1",330554,0.460960782781969,4.76463478479671,17.860614394019,2.37689759615908e-05,0.0011675688799664
"74777","Sepn1","NP_083376.2",74777,0.890222980553181,2.63761477494396,17.859376572077,2.37844419911379e-05,0.0011675688799664
"230119","Zbtb5","NP_775575.2",230119,0.52145971482141,5.5359016247186,17.8452676028479,2.39614433169052e-05,0.00117205688452977
"58235","Nectin1","NP_067399.2",58235,-0.591616018355236,4.85727804478317,17.7632435451918,2.50169927420852e-05,0.00121714093980092
"18534","Pck1","NP_035174.1",18534,-1.38195086970017,10.8683560009144,17.7599092990858,2.5060875074756e-05,0.00121714093980092
"140577","Ankrd6","XP_011248221.1",140577,-1.1243467067111,3.54480170992833,17.7308061080328,2.5447203916605e-05,0.00123153676622552
"67845","Rnf115","XP_006502010.2",67845,-0.482788247469063,6.06473898040648,17.7195703385571,2.55979487309235e-05,0.00123447009091101
"319901","Dsel","XP_017176673.1",319901,0.613784668006868,3.92116064143457,17.6651035607644,2.63415190746439e-05,0.00126500378630943
"67510","Tvp23b","XP_006534065.1",67510,-0.49961131648169,5.08386063216659,17.6597460730598,2.64158208881789e-05,0.00126500378630943
"66146","Tmem57","XP_006539161.1",66146,-0.426206420887461,4.72323375707572,17.6355054070754,2.67546503898873e-05,0.00127676547644563
"14787","Rhpn1","XP_006520510.1",14787,-0.934486890423045,5.81633635686149,17.6267895550468,2.68775427771757e-05,0.0012781764787368
"19416","Rasd1","NP_033052.1",19416,-1.1580932340965,3.5923844977995,17.6125116326813,2.70800865796204e-05,0.00128335247679751
"101437","Dhx32","NP_001272960.1",101437,-0.574780023689159,4.99777891862754,17.5281788943828,2.83080919668859e-05,0.00133692285371886
"19125","Prodh","NP_035302.2",19125,-0.905515787238849,9.045927003637,17.4954011359697,2.88003497850299e-05,0.00135549687510574
"96935","Susd4","XP_006497124.1",96935,0.750646541639254,3.51382146135641,17.372713968593,3.07204727733647e-05,0.00144091642158905
"76453","Prss23","NP_083890.2",76453,-0.633684438027393,5.87042226250546,17.3505971061989,3.10800605376374e-05,0.00145280719837366
"64209","Herpud1","XP_006531323.1",64209,-0.708605259061713,7.170026271603,17.3401008199322,3.12521919380024e-05,0.00145588442443157
"208936","Adamts18","XP_006530858.1",208936,1.18508444570182,5.1367600312731,17.3242585659138,3.15138093978943e-05,0.00146076464072973
"114886","Cygb","NP_084482.1",114886,1.03957509787009,2.54880754150116,17.3128131526746,3.17041863390695e-05,0.00146076464072973
"252838","Tox","XP_006538007.1",252838,-1.00775669441267,3.25058921190324,17.3106669199805,3.17400141232693e-05,0.00146076464072973
"17000","Ltbr","NP_034866.1",17000,-0.709096353948651,5.99992216194595,17.3080606342968,3.17835764411112e-05,0.00146076464072973
"11603","Agrn","XP_011248478.1",11603,0.648654623935904,5.9899044967785,17.2312469676765,3.30948071841277e-05,0.001515941401986
"22433","Xbp1","NP_038870.2",22433,-0.51766673283343,6.66823292019907,17.1811266531974,3.39795526452564e-05,0.00155127984343144
"12140","Fabp7","NP_067247.1",12140,1.27387397441916,5.19302987164985,17.1169043201129,3.51480727133896e-05,0.00159929569396207
"241624","Exd1","XP_006499554.1",241624,0.707399813994793,3.46849291365367,17.1076619479227,3.53195295897377e-05,0.00160177575252002
"319804","Glt1d1","XP_006504372.1",319804,-0.988155199041875,4.47249530454017,17.1005364568509,3.5452289536885e-05,0.00160249028876956
"77125","Il33","NP_598536.2",77125,0.794087679310083,4.9413053501069,17.0636079655379,3.61484084909158e-05,0.00162858092990652
"14311","Cidec","NP_001288224.1",14311,-1.11701316034295,5.4055623236323,17.0515521751245,3.63786275833995e-05,0.00163357928977784
"11576","Afp","NP_031449.3",11576,1.80133948691977,1.42418608000613,16.9864206354773,3.76481204584049e-05,0.0016850609731971
"210004","B3gntl1","XP_006532818.1",210004,0.550132873369994,3.99411656837231,16.964128299248,3.80927781095594e-05,0.00169940941038608
"15185","Hdac6","XP_017173878.1",15185,-0.547980858918367,7.91583392187312,16.9506987983914,3.83631960408364e-05,0.00170591666550421
"12846","Comt","NP_031770.2",12846,-0.765182562447449,7.85010961409227,16.9178787033066,3.90322140984868e-05,0.00173004920483131
"71872","Aox4","NP_076120.2",71872,0.875371990274033,7.20719317954364,16.911253346054,3.91686842951101e-05,0.00173049774227686
"77041","Arsk","NP_084123.2",77041,0.591142395517618,3.36721537325842,16.8837185257465,3.97410092562757e-05,0.00175013782242429
"17022","Lum","NP_032550.2",17022,1.84481710971506,-0.467630457048595,16.8723842364061,3.99790337086663e-05,0.00175497706946761
"20521","Slc22a12","NP_033229.3",20521,0.98953069089629,8.43813980244013,16.7292402395015,4.31114015289849e-05,0.00188643372313411
"22417","Wnt4","NP_033549.1",22417,2.01651933461784,3.02410625139478,16.7007953427924,4.37626476463329e-05,0.00190883191772031
"17245","Mdm1","XP_006513368.1",17245,0.709384387014161,3.35352649429824,16.6792630818462,4.42621985262255e-05,0.0019244922889371
"13360","Dhcr7","NP_031882.1",13360,0.561590973258195,5.64584535647908,16.6482248441654,4.49923949996302e-05,0.0019500501326422
"320145","Sp8","XP_006516050.1",320145,-2.50584514212465,-2.16953038359284,16.5862545890193,4.64867225507062e-05,0.00200846104749045
"67683","Pbdc1","NP_001268800.1",67683,0.512154292670932,4.64521014830789,16.5267294045659,4.79690639499176e-05,0.00206598836433356
"17216","Mcm2","NP_032590.2",17216,0.76144451281784,2.79486866594661,16.496644794371,4.87362418221069e-05,0.00209245005641247
"69068","1810011O10Rik","NP_081207.1",69068,-0.629270052857169,4.93050370492936,16.4655498983266,4.95421512741387e-05,0.00212040407453314
"17187","Max","NP_001139648.1",17187,-0.45299950266401,5.32841499005496,16.4320747433477,5.0424737040191e-05,0.00215145544704815
"56473","Fads2","NP_062673.1",56473,0.566395388146564,7.21655937059365,16.4155465606585,5.08663221663724e-05,0.0021635563614616
"13082","Cyp26a1","XP_017173542.1",13082,2.31993426294597,0.810160961755934,16.3927274804603,5.14823794283221e-05,0.00218298039829814
"52538","Acaa2","NP_803421.1",52538,-1.01988473988738,9.6485497954754,16.3555602221511,5.25019052117015e-05,0.00220971452254881
"14957","Hist1h1d","NP_663759.3",14957,2.65743690230065,-1.77685451698079,16.3537572257717,5.2551875882049e-05,0.00220971452254881
"11758","Prdx6","NP_031479.1",11758,-0.782919446355784,7.22460204258473,16.3521347295799,5.25968848095e-05,0.00220971452254881
"11865","Arntl","XP_006507309.1",11865,-0.84045718226617,4.50151082566541,16.3384065276558,5.29792674900755e-05,0.00221897262245894
"21958","Tnp1","NP_033433.1",21958,2.17266427326363,-0.707403249763015,16.2933570956975,5.4253814329677e-05,0.00226190680832322
"214253","Etnk2","XP_006529427.1",214253,-0.713189790235702,5.14026357798423,16.2905359839715,5.43346480679277e-05,0.00226190680832322
"16985","Lsp1","NP_001129543.1",16985,1.47695423995522,-0.6749323393239,16.258906854636,5.5249255657612e-05,0.00229301153177774
"16525","Kcnk1","XP_006530779.1",16525,-0.759838015977341,5.81868733490207,16.2172230945166,5.64783004945564e-05,0.00233693898360557
"59093","Pcbp3","XP_006513985.1",59093,-0.769814187513726,2.81846602704978,16.181038941703,5.75674631231443e-05,0.00237476269465527
"217166","Nr1d1","NP_663409.2",217166,0.917165307026412,5.06759439190796,16.1753966637137,5.77391922692906e-05,0.00237476269465527
"19012","Plpp1","NP_032273.1",19012,-0.554010974922825,6.09752534917535,16.1496178032813,5.85303789640568e-05,0.00240009601883749
"192156","Mvd","NP_619597.2",192156,0.695730873699322,3.64761582346785,16.102924436836,5.99913250640096e-05,0.00245266026291545
"14960","H2-Aa","NP_034508.2",14960,1.35037621591061,3.55895493300505,16.0948767472727,6.02468019763067e-05,0.00245577440436755
"15957","Ifit1","NP_032357.2",15957,1.24066687700236,3.38046021777846,16.0608179713533,6.13401814521461e-05,0.00249292322008485
"14857","Gsta1","NP_032207.3",14857,-1.07140862525549,8.25729512503214,15.8659100378742,6.79924890362154e-05,0.00275510393443789
"67760","Slc38a2","XP_006521363.1",67760,-0.697249038438466,6.94402303480326,15.8273615810791,6.93917635717871e-05,0.00279561035206762
"76509","Plet1","NP_083915.2",76509,-1.1791632202266,3.92030285861315,15.8271268069894,6.94003738100898e-05,0.00279561035206762
"13733","Adgre1","XP_006523664.1",13733,2.65914134903126,-1.89737477660087,15.8026675795176,7.03033190337075e-05,0.00282367817444475
"50709","Hist1h1e","NP_056602.1",50709,1.04144997344,2.58152395741771,15.7844882454432,7.09820811682537e-05,0.00284260404584913
